approach;log;config;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat
Urabe et al.;L3.csv;N=20-M=45-t=0.1-w=1500-w=1500;0.105625;0.325;0.15943396226415096;0.8467505224382357;9;120;0.25725611184878544;0.0;0.105625;0.5072042111899165;0.7777777777777778;0.0;0.7901234567901234;0.8819171036881969;0.6992403819999993;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=20-M=50-t=0.1-w=1500-w=1500;0.07145785311369728;0.26731601731601734;0.11277037792836256;0.910859908346124;4;120;0.25013718675690505;0.0;0.07145785311369728;0.5001371679418608;1.0;1.0;1.0;1.0;0.6594697949999997;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=5-t=0.1-w=1500-w=1500;0.10312975080970323;0.32113821138211385;0.15612257661038148;0.876749704438658;4;120;0.25648455019944827;0.0;0.10312975080970323;0.5064430374676389;0.5;0.0;0.5625;0.7071067811865476;0.592988302000002;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=10-t=0.1-w=1500-w=1500;0.10714471871169275;0.3273296789350039;0.16144401863696947;0.7058805095933945;15;120;0.2576277177848749;0.0;0.10714471871169275;0.5075704067268647;0.4;0.0;0.36;0.6324555320336759;0.5710823259999955;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=15-t=0.1-w=1500-w=1500;0.10576546300621588;0.32521602513747055;0.1596199578030976;0.6992761570350468;19;120;0.2571971325102393;0.0;0.10576546300621588;0.5071460662474266;0.38596491228070173;0.0;0.335180055401662;0.6212607441973955;0.6099175810000048;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=20-t=0.1-w=1500-w=1500;0.10507595139655364;0.3241542092840283;0.1587065172014494;0.7501825831513631;15;120;0.25698532372674504;0.0;0.10507595139655364;0.5069371989968235;0.5333333333333333;0.0;0.5377777777777778;0.7302967433402214;0.6245468810000006;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=25-t=0.1-w=1500-w=1500;0.10438653196395095;0.32308904649330183;0.15779214897230942;0.7955917067301553;10;120;0.25677587111240374;0.0;0.10438653196395095;0.506730570532708;0.8;0.0;0.8099999999999999;0.8944271909999159;0.6281773460000011;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=30-t=0.1-w=1500-w=1500;0.10571522544510763;0.3251387787470262;0.15955344019901943;0.8218103950901142;10;120;0.2570899890487519;0.0;0.10571522544510763;0.5070404215136619;0.6222222222222222;0.0;0.64;0.7888106377466155;0.6403418740000006;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=35-t=0.1-w=1500-w=1500;0.09935016898291078;0.31519861830742657;0.1510800993857002;0.8358108449154943;7;120;0.2557713579428664;0.0;0.09935016898291078;0.5057384283825646;0.7142857142857143;0.0;0.7346938775510203;0.8451542547285166;0.6264468910000005;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=40-t=0.1-w=1500-w=1500;0.10021370398425164;0.3165654813529922;0.15223504702746;0.8773150421126433;5;120;0.255834718608461;0.0;0.10021370398425164;0.5058010662389523;1.0;1.0;1.0;1.0;0.663305140999995;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=45-t=0.1-w=1500-w=1500;0.1014416941543391;0.31849912739965097;0.15387449569936812;0.870821541364177;6;120;0.2560674302872341;0.0;0.1014416941543391;0.506031056643003;1.0;1.0;1.0;1.0;0.7379545369999931;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=25-M=50-t=0.1-w=1500-w=1500;0.07145785311369728;0.26731601731601734;0.11277037792836256;0.9152705612894193;3;120;0.25013718675690505;0.0;0.07145785311369728;0.5001371679418608;1.0;1.0;1.0;1.0;0.6717470760000026;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=5-t=0.1-w=1500-w=1500;0.10329764618412768;0.3213995117982099;0.1563458216259765;0.9877949552481693;1;120;0.2565259221368502;0.0;0.10329764618412768;0.5064838814185998;1.0;1.0;1.0;0.0;0.5997658800000067;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=10-t=0.1-w=1500-w=1500;0.10714471871169275;0.3273296789350039;0.16144401863696947;0.7119428366917037;13;120;0.2576277177848749;0.0;0.10714471871169275;0.5075704067268647;0.41025641025641024;0.0;0.37869822485207105;0.6405126152203485;0.6098137599999944;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=15-t=0.1-w=1500-w=1500;0.10576546300621588;0.32521602513747055;0.1596199578030976;0.7393458150046981;17;120;0.2571971325102393;0.0;0.10576546300621588;0.5071460662474266;0.5147058823529411;0.0;0.49826989619377166;0.7174300539794393;0.6343339040000018;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=20-t=0.1-w=1500-w=1500;0.10473122946245891;0.3236220472440945;0.15824944844416755;0.7680814165903797;14;120;0.256880301309854;0.0;0.10473122946245891;0.506833603177467;0.6153846153846154;0.0;0.6173469387755102;0.7844645405527362;0.6394433940000113;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=25-t=0.1-w=1500-w=1500;0.10438653196395095;0.32308904649330183;0.15779214897230942;0.794411504552039;10;120;0.25677587111240374;0.0;0.10438653196395095;0.506730570532708;0.8;0.0;0.8099999999999999;0.8944271909999159;0.6453390960000007;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=30-t=0.1-w=1500-w=1500;0.10084177378310884;0.31755593803786575;0.15307399233961133;0.8204424935316288;6;120;0.2561860583715445;0.0;0.10084177378310884;0.5061482573036723;0.6666666666666666;0.0;0.6944444444444445;0.816496580927726;0.6571187409999908;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=35-t=0.1-w=1500-w=1500;0.09935016898291078;0.31519861830742657;0.1510800993857002;0.8358608573488179;7;120;0.2557713579428664;0.0;0.09935016898291078;0.5057384283825646;0.7142857142857143;0.0;0.7346938775510203;0.8451542547285166;0.6625416560000019;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=40-t=0.1-w=1500-w=1500;0.10021370398425164;0.3165654813529922;0.15223504702746;0.9293697307207847;5;120;0.255834718608461;0.0;0.10021370398425164;0.5058010662389523;1.0;1.0;1.0;1.0;0.6704832839999995;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=45-t=0.1-w=1500-w=1500;0.1014416941543391;0.31849912739965097;0.15387449569936812;0.9314739685379221;4;120;0.2560674302872341;0.0;0.1014416941543391;0.506031056643003;1.0;1.0;1.0;1.0;0.7006641600000023;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=30-M=50-t=0.1-w=1500-w=1500;0.07145785311369728;0.26731601731601734;0.11277037792836256;0.9596689712968782;2;120;0.25013718675690505;0.0;0.07145785311369728;0.5001371679418608;1.0;1.0;1.0;1.0;0.6918244759999936;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=5-t=0.1-w=1500-w=1500;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.9891774891774892;1;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;1.0;1.0;1.0;0.0;0.6176264260000011;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=10-t=0.1-w=1500-w=1500;0.10714471871169275;0.3273296789350039;0.16144401863696947;0.7317369567931475;11;120;0.2576277177848749;0.0;0.10714471871169275;0.5075704067268647;0.34545454545454546;0.0;0.29752066115702475;0.5877538136452587;0.6307390839999982;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=15-t=0.1-w=1500-w=1500;0.10576546300621588;0.32521602513747055;0.1596199578030976;0.7490153590140849;16;120;0.2571971325102393;0.0;0.10576546300621588;0.5071460662474266;0.575;0.0;0.5625;0.758287544405155;0.617651703000007;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=20-t=0.1-w=1500-w=1500;0.10473122946245891;0.3236220472440945;0.15824944844416755;0.7719453442998145;11;120;0.256880301309854;0.0;0.10473122946245891;0.506833603177467;0.5272727272727272;0.0;0.5289256198347108;0.7261354744623948;0.6467420729999986;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=25-t=0.1-w=1500-w=1500;0.10233414438243074;0.31989708404802747;0.15506382371658772;0.8183949427509386;8;120;0.25661260757219945;0.0;0.10233414438243074;0.5065694499002081;0.75;0.0;0.765625;0.8660254037844386;0.6616756709999976;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=30-t=0.1-w=1500-w=1500;0.10084177378310884;0.31755593803786575;0.15307399233961133;0.8204424935316288;6;120;0.2561860583715445;0.0;0.10084177378310884;0.5061482573036723;0.6666666666666666;0.0;0.6944444444444445;0.816496580927726;0.6986967349999986;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=35-t=0.1-w=1500-w=1500;0.09935016898291078;0.31519861830742657;0.1510800993857002;0.873261075449858;5;120;0.2557713579428664;0.0;0.09935016898291078;0.5057384283825646;0.6;0.0;0.64;0.7745966692414834;0.6714767200000011;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=40-t=0.1-w=1500-w=1500;0.10021370398425164;0.3165654813529922;0.15223504702746;0.9547328471563712;3;120;0.255834718608461;0.0;0.10021370398425164;0.5058010662389523;1.0;1.0;1.0;1.0;0.6509405850000007;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=45-t=0.1-w=1500-w=1500;0.07400739969938722;0.27204301075268816;0.11635990147156401;0.9597695182724253;2;120;0.25038369387825965;0.0;0.07400739969938722;0.5003835467701347;1.0;1.0;1.0;1.0;0.6964587909999977;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=35-M=50-t=0.1-w=1500-w=1500;0.08311013716419122;0.2882882882882883;0.12902412902412902;0.9774774774774775;1;120;0.25115943010679853;0.0;0.08311013716419122;0.501158088936813;1.0;1.0;0.0;0.0;0.7085961279999964;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=5-t=0.1-w=1500-w=1500;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.9891774891774892;1;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;1.0;1.0;1.0;0.0;0.6315983310000064;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=10-t=0.1-w=1500-w=1500;0.10397334443981673;0.3224489795918367;0.15724363819601916;0.7140643690053752;6;120;0.256702681072429;0.0;0.10397334443981673;0.5066583474812479;0.4;0.0;0.4444444444444444;0.6324555320336759;0.6462101930000017;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=15-t=0.1-w=1500-w=1500;0.10576546300621588;0.32521602513747055;0.1596199578030976;0.7774799094476269;12;120;0.2571971325102393;0.0;0.10576546300621588;0.5071460662474266;0.6818181818181818;0.0;0.6944444444444445;0.8257228238447705;0.6244053940000072;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=20-t=0.1-w=1500-w=1500;0.10604070087109352;0.325638911788953;0.15998429123959756;0.7943292705758038;9;120;0.257344118583334;0.0;0.10604070087109352;0.507290960478633;0.6111111111111112;0.0;0.6049382716049383;0.7817359599705717;0.7197731199999993;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=25-t=0.1-w=1500-w=1500;0.10233414438243074;0.31989708404802747;0.15506382371658772;0.8686048774038692;5;120;0.25661260757219945;0.0;0.10233414438243074;0.5065694499002081;0.6;0.0;0.64;0.7745966692414834;0.9689973579999958;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=30-t=0.1-w=1500-w=1500;0.10084177378310884;0.31755593803786575;0.15307399233961133;0.8635055658226015;4;120;0.2561860583715445;0.0;0.10084177378310884;0.5061482573036723;0.5;0.0;0.5625;0.7071067811865476;0.7811334769999974;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=35-t=0.1-w=1500-w=1500;0.09935016898291078;0.31519861830742657;0.1510800993857002;0.9707788275193798;2;120;0.2557713579428664;0.0;0.09935016898291078;0.5057384283825646;1.0;1.0;1.0;1.0;1.2166579129999917;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=40-t=0.1-w=1500-w=1500;0.10021370398425164;0.3165654813529922;0.15223504702746;0.986990459670425;1;120;0.255834718608461;0.0;0.10021370398425164;0.5058010662389523;1.0;1.0;1.0;0.0;0.7945965030000082;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=45-t=0.1-w=1500-w=1500;0.08187615077258623;0.28614008941877794;0.12732073503686064;0.977645305514158;1;120;0.25100874168650045;0.0;0.08187615077258623;0.5010077261744578;1.0;1.0;0.0;0.0;0.8178618599999936;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=40-M=50-t=0.1-w=1500-w=1500;0.08311013716419122;0.2882882882882883;0.12902412902412902;0.9774774774774775;1;120;0.25115943010679853;0.0;0.08311013716419122;0.501158088936813;1.0;1.0;0.0;0.0;0.8305223710000007;full;0;0;0;0;0;0;0;0
Urabe et al.;L3.csv;N=45-M=5-t=0.1-w=1500-w=1500;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.9891774891774892;1;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;1.0;1.0;1.0;0.0;0.7524504619999988;full;0;0;0;0;0;0;0;0
